,s,p,o
412,https://data.rkd.nl/artists/65013,name,Pruijs  Simon Mari
413,https://data.rkd.nl/artists/65013,name,Pruys  Simon Mari
414,https://data.rkd.nl/artists/218012,name,Frenz  Alexander
415,https://data.rkd.nl/artists/66625,name,Richards  John Inigo
416,https://data.rkd.nl/artists/49879,name,Aliani  Francesco
417,https://data.rkd.nl/artists/49879,name,Liani  Francesco
418,https://data.rkd.nl/artists/49879,name,Liano  Francesco
419,https://data.rkd.nl/artists/49879,name,Llanos  Francesco
420,https://data.rkd.nl/artists/49879,name,Lliani  Francesco
421,https://data.rkd.nl/artists/288283,name,Turlings  J J 
422,https://data.rkd.nl/artists/109186,name,Simons  Gerardus Josephus Maria
423,https://data.rkd.nl/artists/10268,name,Bartholomeus de Bonasciis
424,https://data.rkd.nl/artists/10268,name,Bonasci  Bartholomeo
425,https://data.rkd.nl/artists/10268,name,Bonascia  Bartolommeo
426,https://data.rkd.nl/artists/10268,name,Bonasia  Bartolommeo
427,https://data.rkd.nl/artists/81980,name,Vostell  Wolf
428,https://data.rkd.nl/artists/347637,name,Heinrich  Reinhard
429,https://data.rkd.nl/artists/306835,name,Grueber  Bernard
430,https://data.rkd.nl/artists/306835,name,Grüber  Bernard
431,https://data.rkd.nl/artists/290789,name,Weidl  Seff
432,https://data.rkd.nl/artists/60345,name,Oger  Albert
433,https://data.rkd.nl/artists/60345,name,Oger  Albert Louis
434,https://data.rkd.nl/artists/434235,name,Fayd herbe  Jean Luc
435,https://data.rkd.nl/artists/434235,name,Faydherbe  Jan Lucas
436,https://data.rkd.nl/artists/434235,name,Faydherbe  Jean Luc
437,https://data.rkd.nl/artists/434235,name,Fidarp  Jean Lucas
438,https://data.rkd.nl/artists/90703,name,Kooten  Jacob Rits van
439,https://data.rkd.nl/artists/90703,name,Kooten  Jacob Ritske Cornelis van
440,https://data.rkd.nl/artists/90703,name,Kooten  Rits van
441,https://data.rkd.nl/artists/90703,name,Rits van Kooten  Jacob
442,https://data.rkd.nl/artists/90703,name,Rits  Jacob
443,https://data.rkd.nl/artists/286683,name,Tillemans  Jacobus Petrus
444,https://data.rkd.nl/artists/129276,name,Cozzarelli  Giacomo di Bartolomeo di Marco
445,https://data.rkd.nl/artists/282299,name,Ringlever  Leendert
446,https://data.rkd.nl/artists/7523,name,Berning  G W F 
447,https://data.rkd.nl/artists/7523,name,Berning  Gisbert Wilhelms Friedrich
448,https://data.rkd.nl/artists/420859,name,Grand de Lyon
449,https://data.rkd.nl/artists/420859,name,Grand  Jean Étienne
450,https://data.rkd.nl/artists/420859,name,Grand  Jean Baptiste
451,https://data.rkd.nl/artists/420859,name,Grand Piégay  Jean Etienne
452,https://data.rkd.nl/artists/474767,name,Deltrap  Jos
453,https://data.rkd.nl/artists/15385,name,Carlier  Maurice
454,https://data.rkd.nl/artists/414670,name,Delsaux  Jean Charles
455,https://data.rkd.nl/artists/87814,name,Herwijnen  L  van
456,https://data.rkd.nl/artists/87814,name,Herwynen  L  van
457,https://data.rkd.nl/artists/253482,name,Vogels  A 
458,https://data.rkd.nl/artists/253482,name,Vogels  Alex
459,https://data.rkd.nl/artists/52416,name,Mantuano  Dionisio
460,https://data.rkd.nl/artists/16004,name,Cauvet  Gilles Paul
461,https://data.rkd.nl/artists/475055,name,Claase  Bernardus Johannes
462,https://data.rkd.nl/artists/4503,name,Barlach  Ernst
463,https://data.rkd.nl/artists/4503,name,Barlach  Ernst Heinrich
464,https://data.rkd.nl/artists/132944,name,Ammann  Othmar Hermann
465,https://data.rkd.nl/artists/70748,name,Schmitz  Pie
466,https://data.rkd.nl/artists/70748,name,Schmitz  Pieter Jacob
467,https://data.rkd.nl/artists/496171,name,Minard  Louis
468,https://data.rkd.nl/artists/440315,name,Frette  Guido
469,https://data.rkd.nl/artists/15460,name,Carnevale  Fra
470,https://data.rkd.nl/artists/15460,name,Corradini  Bartolomeo di Giovanni
471,https://data.rkd.nl/artists/15460,name,Fra Carnevale
472,https://data.rkd.nl/artists/287322,name,Halmhuber  Gustav
473,https://data.rkd.nl/artists/18781,name,Courtonne  Jean Bapriste le jeune
474,https://data.rkd.nl/artists/18781,name,Courtonne  Jean Baptiste
475,https://data.rkd.nl/artists/88505,name,Ishoven  Jacobus Laurentius van
476,https://data.rkd.nl/artists/76461,name,Tangande  Bianca
477,https://data.rkd.nl/artists/76461,name,Tangande  Bianca Joyce
478,https://data.rkd.nl/artists/69747,name,Sapounov  Nicolaï Nicolaiévitch
479,https://data.rkd.nl/artists/69747,name,Sapunov  Nikolai Nikolaevich
480,https://data.rkd.nl/artists/69747,name,Sapunov  Nikolaj Nikolaevic
481,https://data.rkd.nl/artists/69747,name,Sapunov  Nikolay Nikolayevich
482,https://data.rkd.nl/artists/69747,name,Ssapunoff  Nikolai Nikolajewitsch
483,https://data.rkd.nl/artists/483938,name,Hamers  Flip  1882 1966 
484,https://data.rkd.nl/artists/483938,name,Hamers  Ph  J 
485,https://data.rkd.nl/artists/81118,name,Vinckbooms  Philip  II 
486,https://data.rkd.nl/artists/81118,name,Vinckbooms  Philips  II 
487,https://data.rkd.nl/artists/81118,name,Vinckboons  Philip  II 
488,https://data.rkd.nl/artists/81118,name,Vinckboons  Philips  II 
489,https://data.rkd.nl/artists/81118,name,Vinckeboons  Philip  II 
490,https://data.rkd.nl/artists/81118,name,Vinckeboons  Philips  II 
491,https://data.rkd.nl/artists/81118,name,Vingbooms  Philip  II 
492,https://data.rkd.nl/artists/81118,name,Vingbooms  Philips  II 
493,https://data.rkd.nl/artists/81118,name,Vingboons  Philip  II 
494,https://data.rkd.nl/artists/81118,name,Vingboons  Philips Davidsz  II 
495,https://data.rkd.nl/artists/362353,name,Cajkov  Iosif Moiseevic
496,https://data.rkd.nl/artists/362353,name,Chaikov  Iosif Moisevich
497,https://data.rkd.nl/artists/362353,name,Chaykov  Iosif
498,https://data.rkd.nl/artists/362353,name,Tschaikoff  Jossif Moissejewitsch
499,https://data.rkd.nl/artists/362353,name,Tsjaikov  Josef
500,https://data.rkd.nl/artists/46249,name,Kramer  Friso
501,https://data.rkd.nl/artists/98609,name,Eisenmenger  Rudolf Hermann
502,https://data.rkd.nl/artists/316332,name,Suetin  Nicolai Mikhailovich
503,https://data.rkd.nl/artists/316332,name,Suetin  Nicolaj Mihajlovic
504,https://data.rkd.nl/artists/316332,name,Suetin  Nikolai Mikhailovich
505,https://data.rkd.nl/artists/62665,name,Dehesa  Bartolomé Pérez de la
506,https://data.rkd.nl/artists/62665,name,López  Bartolomé
507,https://data.rkd.nl/artists/62665,name,Pérez de la Dehesa  Bartolomé
508,https://data.rkd.nl/artists/62665,name,Pérez  Bartolomé
509,https://data.rkd.nl/artists/480369,name,Tischbein  Ludwig Philipp
510,https://data.rkd.nl/artists/5833,name,Beerblock  Jan
511,https://data.rkd.nl/artists/5833,name,Beerblock  Jan Baptiste
512,https://data.rkd.nl/artists/5833,name,Beerblock  Jean
513,https://data.rkd.nl/artists/5833,name,Beerblock  Johannes
514,https://data.rkd.nl/artists/98839,name,Cotte  Robert de
515,https://data.rkd.nl/artists/98839,name,De Cotte  Robert
516,https://data.rkd.nl/artists/98839,name,Decotte  Robert
517,https://data.rkd.nl/artists/98839,name,Jules Robert de
518,https://data.rkd.nl/artists/483691,name,Boumann  Michael Philipp Daniel
519,https://data.rkd.nl/artists/23944,name,Dorp  Hendrik van
520,https://data.rkd.nl/artists/336811,name,Schneider  Hugo
521,https://data.rkd.nl/artists/124000,name,Daan  Gunnar
522,https://data.rkd.nl/artists/46304,name,Krasner  Lee
523,https://data.rkd.nl/artists/46304,name,Krasner  Lenore
524,https://data.rkd.nl/artists/46304,name,Krassner  Lena
525,https://data.rkd.nl/artists/46304,name,Lee Pollock
526,https://data.rkd.nl/artists/46304,name,Pollock  Lee
527,https://data.rkd.nl/artists/29866,name,Gabo  Naum  Sir 
528,https://data.rkd.nl/artists/29866,name,Pevsner  Nathanael Neemia
529,https://data.rkd.nl/artists/29866,name,Pevsner  Naum Neemia
530,https://data.rkd.nl/artists/29866,name,Pevzner  Naum Abramovic
531,https://data.rkd.nl/artists/29866,name,Pevzner  Neemija Berkovic
532,https://data.rkd.nl/artists/29866,name,Pevzner  Nehemiah Borisovich
533,https://data.rkd.nl/artists/474403,name,Altomonte  Andre
534,https://data.rkd.nl/artists/474403,name,Altomonte  Andrea
535,https://data.rkd.nl/artists/474403,name,Altomonte  Andreas
536,https://data.rkd.nl/artists/474403,name,Altomonte  Andreas Felix
537,https://data.rkd.nl/artists/474403,name,Hohenberg  Andreas Felix
538,https://data.rkd.nl/artists/211317,name,Sartoris  Alberto
539,https://data.rkd.nl/artists/318261,name,Oppler  Edwin
540,https://data.rkd.nl/artists/318261,name,Oppler  Erwin
541,https://data.rkd.nl/artists/18699,name,Couder  Auguste
542,https://data.rkd.nl/artists/18699,name,Couder  Louis Charles Auguste
543,https://data.rkd.nl/artists/63734,name,Pittoni  Giovanni Battista  I 
544,https://data.rkd.nl/artists/63734,name,Vicentino  Battista
545,https://data.rkd.nl/artists/35579,name,Ham  Antonius Franciscus Petrus van
546,https://data.rkd.nl/artists/35579,name,Ham  Toon van
547,https://data.rkd.nl/artists/30929,name,Gentils  Vic
548,https://data.rkd.nl/artists/12709,name,Brioullov  Alexandre Pavlovitch
549,https://data.rkd.nl/artists/12709,name,Brjoellov  Aleksandr Pavlovitsj
550,https://data.rkd.nl/artists/12709,name,Brjullo  Aleksandr Pavlovic
551,https://data.rkd.nl/artists/12709,name,Brjullov  Aleksandr Pavlovic
552,https://data.rkd.nl/artists/12709,name,Brullo  Alexandre
553,https://data.rkd.nl/artists/12709,name,Brullov  Aleksandr Pavlovich
554,https://data.rkd.nl/artists/12709,name,Bryullo  Aleksandr Pavlovich
555,https://data.rkd.nl/artists/12709,name,Bryullov  Alexander Pavlovich
556,https://data.rkd.nl/artists/12709,name,Brüloff  Alexandre Pavlovitch
557,https://data.rkd.nl/artists/12709,name,Brüloff  Alexandre Pawlowitsch
558,https://data.rkd.nl/artists/12709,name,Brülow  Alexandre Pawlowitsch
559,https://data.rkd.nl/artists/66182,name,Reisma  Cor
560,https://data.rkd.nl/artists/66182,name,Reisma  Cornelis
561,https://data.rkd.nl/artists/425362,name,Geldmaker  Melle
562,https://data.rkd.nl/artists/45476,name,Kollar  Jiri
563,https://data.rkd.nl/artists/45476,name,Kolář  Jiří
564,https://data.rkd.nl/artists/112406,name,Duchamp  Raymond
565,https://data.rkd.nl/artists/112406,name,Duchamp Villon  Raymond
566,https://data.rkd.nl/artists/352762,name,Peeters  Wilhelmus Paulus
567,https://data.rkd.nl/artists/38679,name,Hodgkinson  Frank
568,https://data.rkd.nl/artists/63008,name,Petrides  Konrad
569,https://data.rkd.nl/artists/235923,name,Castellanos  Carlos Alberto
570,https://data.rkd.nl/artists/414235,name,Straeten  Charles van der
571,https://data.rkd.nl/artists/44398,name,King  Jessie Marion
572,https://data.rkd.nl/artists/52852,name,Ange Etienne Martel
573,https://data.rkd.nl/artists/52852,name,Martel  Etienne Ange
574,https://data.rkd.nl/artists/52852,name,Martelange  Etienne
575,https://data.rkd.nl/artists/52852,name,Martellange  Etienne  1564 69 1641 
576,https://data.rkd.nl/artists/463050,name,Gellerstedt  Albert Theodor
577,https://data.rkd.nl/artists/85101,name,Wit  Jacobus Henricus Antonius Maria de
578,https://data.rkd.nl/artists/85101,name,Wit  Jacques de
579,https://data.rkd.nl/artists/334410,name,Osnabrugge  Joop van
580,https://data.rkd.nl/artists/212365,name,Maurer  Ingo
581,https://data.rkd.nl/artists/276727,name,Ferrabini  Giovanni
582,https://data.rkd.nl/artists/276727,name,Ferrabini  Giovanni Battista
583,https://data.rkd.nl/artists/216760,name,Diethe  Alfred Richard
584,https://data.rkd.nl/artists/265561,name,Debus  Maximilian
585,https://data.rkd.nl/artists/8068,name,Bibiena  Giovanni Maria
586,https://data.rkd.nl/artists/8068,name,Bibiena  Giovanni Maria Galli
587,https://data.rkd.nl/artists/8068,name,Bibiena  Giovanni Maria Galli da
588,https://data.rkd.nl/artists/8068,name,Galli Bibiena  Giovanni Maria
589,https://data.rkd.nl/artists/8068,name,Galli da Bibiena  Giovanni Maria
590,https://data.rkd.nl/artists/8068,name,Galli  Giovanni Maria
591,https://data.rkd.nl/artists/57371,name,Montald  Constant
592,https://data.rkd.nl/artists/79407,name,Vanni  Giovanni Battista
593,https://data.rkd.nl/artists/287614,name,Hansen  Christian Frederik
594,https://data.rkd.nl/artists/287614,name,Hansen  Christian Friedrich
595,https://data.rkd.nl/artists/237895,name,Cueto  Lola de
596,https://data.rkd.nl/artists/237895,name,Rivas de Cueto  Dolores Vásquez
597,https://data.rkd.nl/artists/237895,name,Vélasqeuz Cueto  Lola de
598,https://data.rkd.nl/artists/25942,name,Elffers  Jo
599,https://data.rkd.nl/artists/25942,name,Elffers  Johanna Cornelia
600,https://data.rkd.nl/artists/109889,name,Verstraten  Dirk
601,https://data.rkd.nl/artists/90742,name,Thooft  Joost
602,https://data.rkd.nl/artists/460912,name,Hoesli  Bernhard
603,https://data.rkd.nl/artists/327945,name,Schweighofer  Anton
604,https://data.rkd.nl/artists/13501,name,Bruna  Dick
605,https://data.rkd.nl/artists/13501,name,Bruna  Hendrik Magdalenus
606,https://data.rkd.nl/artists/117239,name,Feneulle  Luigi
607,https://data.rkd.nl/artists/117239,name,Feneulle  Luigi Augusto
608,https://data.rkd.nl/artists/76183,name,Swan  John Macallan
609,https://data.rkd.nl/artists/107795,name,Bemmel  Frits Adolf Oscar van
610,https://data.rkd.nl/artists/107795,name,Bemmel  Frits van
611,https://data.rkd.nl/artists/327591,name,Prost  Henri
612,https://data.rkd.nl/artists/78363,name,Casnik  Il ja Grigor evic
613,https://data.rkd.nl/artists/78363,name,Chashnik  Ilya
614,https://data.rkd.nl/artists/78363,name,Chashnik  Ilya Grigorevich
615,https://data.rkd.nl/artists/78363,name,Chasnik  Ilya
616,https://data.rkd.nl/artists/78363,name,Tschaschnik  Ilja Gregorjewitsch
617,https://data.rkd.nl/artists/78363,name,Tsjasjnik  Ilja
618,https://data.rkd.nl/artists/78363,name,Tsjasnik  Ilja Gregorevitsj
619,https://data.rkd.nl/artists/15018,name,Campendonk  Heinrich
620,https://data.rkd.nl/artists/15018,name,Campendonk  Mathias Heinrich Ernst
621,https://data.rkd.nl/artists/19030,name,Barducci  Lorenzo di
622,https://data.rkd.nl/artists/19030,name,Credi  Lorenzo di
623,https://data.rkd.nl/artists/19030,name,Lorenzo d Andrea d Oderigo
624,https://data.rkd.nl/artists/19030,name,Lorenzo d Oderigo
625,https://data.rkd.nl/artists/19030,name,Lorenzo di Andrea Credi
626,https://data.rkd.nl/artists/19030,name,Lorenzo di Sciarpelloni
627,https://data.rkd.nl/artists/19030,name,Scarpelloni  Lorenzo
628,https://data.rkd.nl/artists/435009,name,Hoeufft van Velsen en Santpoort  Jacob Pompejus Ernst  jonkheer 
629,https://data.rkd.nl/artists/435009,name,Hoeufft  Jacob Pompejus Ernst
630,https://data.rkd.nl/artists/65330,name,Rabel  Daniel
631,https://data.rkd.nl/artists/255465,name,Roggen  Han van
632,https://data.rkd.nl/artists/255465,name,Roggen  Harry van
633,https://data.rkd.nl/artists/255465,name,Roggen  Hendrik van
634,https://data.rkd.nl/artists/255847,name,Kienzle  Wilhelm
635,https://data.rkd.nl/artists/126707,name,Bommel  Anna van
636,https://data.rkd.nl/artists/126707,name,Bommel Ehrenfest  Anna van
637,https://data.rkd.nl/artists/126707,name,Ehrenfest  Anna
638,https://data.rkd.nl/artists/126707,name,Ehrenfest  Galinka
639,https://data.rkd.nl/artists/126707,name,El Pintor
640,https://data.rkd.nl/artists/126707,name,Galinka
641,https://data.rkd.nl/artists/126707,name,Pintor  El
642,https://data.rkd.nl/artists/291300,name,Hoppe  Emil
643,https://data.rkd.nl/artists/433030,name,Antheunis  Rigobert
644,https://data.rkd.nl/artists/7369,name,Berkovich  Elmar
645,https://data.rkd.nl/artists/26684,name,Essen  Albert M  van
646,https://data.rkd.nl/artists/26684,name,Essen  Albert van
647,https://data.rkd.nl/artists/113224,name,Garnaud  Antoine Martin
648,https://data.rkd.nl/artists/222177,name,Binz  Hermann
649,https://data.rkd.nl/artists/7047,name,Bergaigne  P 
650,https://data.rkd.nl/artists/7047,name,Bergaigne  Pierre
651,https://data.rkd.nl/artists/7047,name,Bergaine  P 
652,https://data.rkd.nl/artists/25930,name,Elenbaas  Valdemar Hansen
653,https://data.rkd.nl/artists/25930,name,Elenbaas  Valdemar Hanzen
654,https://data.rkd.nl/artists/25930,name,Elenbaas  Waldemar
655,https://data.rkd.nl/artists/25930,name,Elenbaas  Wally
656,https://data.rkd.nl/artists/350930,name,Halewijn  Theo van
657,https://data.rkd.nl/artists/4354,name,Barbiers  Pieter  I 
658,https://data.rkd.nl/artists/4354,name,Barbiers  Pieter  de Oude 
659,https://data.rkd.nl/artists/4354,name,Barbiers  Pieter Anthonisz 
660,https://data.rkd.nl/artists/74848,name,Steenhuis  Jan Jelmer
661,https://data.rkd.nl/artists/345079,name,Jedrinsky  Vladimir Ivanovich
662,https://data.rkd.nl/artists/345079,name,Zedrinski  Vladimir
663,https://data.rkd.nl/artists/345079,name,Zedrinskij  Vladimir Ivanovic
664,https://data.rkd.nl/artists/109652,name,Poyet  Bernard
665,https://data.rkd.nl/artists/19921,name,Danckers de Rij  Peeter
666,https://data.rkd.nl/artists/19921,name,Danckers  Pieter
667,https://data.rkd.nl/artists/19921,name,Danckerse de Rij  Peter
668,https://data.rkd.nl/artists/19921,name,Danckerse  Peter
669,https://data.rkd.nl/artists/19921,name,Danckersse de Rij  Peter
670,https://data.rkd.nl/artists/19921,name,Danckerts de Rij  Peter
671,https://data.rkd.nl/artists/19921,name,Danckerts de Ry  Peter
672,https://data.rkd.nl/artists/19921,name,Danckerts de Ry  Pieter
673,https://data.rkd.nl/artists/19921,name,Danckerts  Peter
674,https://data.rkd.nl/artists/19921,name,Dankert de Rij  Peter
675,https://data.rkd.nl/artists/29810,name,Furttembach  Josef
676,https://data.rkd.nl/artists/29810,name,Furttenbach  Josef  de oude 
677,https://data.rkd.nl/artists/29810,name,Furttenbach  Jpseph  der Ältere 
678,https://data.rkd.nl/artists/420324,name,Tieleman  Johannes
679,https://data.rkd.nl/artists/239319,name,Lescaze  William
680,https://data.rkd.nl/artists/216080,name,Boven  W  van
681,https://data.rkd.nl/artists/216080,name,Boven  Willem van
682,https://data.rkd.nl/artists/296568,name,Wackerle  Joseph
683,https://data.rkd.nl/artists/6665,name,Bentum  Hendrikus Johannes van
684,https://data.rkd.nl/artists/6665,name,Bentum  Rik van
685,https://data.rkd.nl/artists/6665,name,Rik
686,https://data.rkd.nl/artists/7619,name,Berthelin  Max
687,https://data.rkd.nl/artists/99162,name,Delamair  Pierre Alexis
688,https://data.rkd.nl/artists/99162,name,Lamair  Pierre Alexis de
689,https://data.rkd.nl/artists/19279,name,Crouwel  Joseph
690,https://data.rkd.nl/artists/79498,name,Vasnecov  Viktor Michajlovic
691,https://data.rkd.nl/artists/79498,name,Vasnetsoff  Victor Mikhailovitch
692,https://data.rkd.nl/artists/79498,name,Vasnetsov  Victor Mikjailovitch
693,https://data.rkd.nl/artists/79498,name,Vasnetsov  Viktor Mikhailovich
694,https://data.rkd.nl/artists/79498,name,Wassnetzoff  Victor Mikjailovitch
695,https://data.rkd.nl/artists/79498,name,Wassnezoff  Victor Michajlowitsch
