,s,p,o
413,http://www.wikidata.org/entity/Q2190601,name,Piet Klaarhamer
414,http://www.wikidata.org/entity/Q2194213,name,Alexander Kropholler
415,http://www.wikidata.org/entity/Q2196180,name,Anton van der Valk
416,http://www.wikidata.org/entity/Q2196474,name,Jacob Merkelbach
417,http://www.wikidata.org/entity/Q2197529,name,Petrus Johannes Houtzagers
418,http://www.wikidata.org/entity/Q2198761,name,Herman Ambrosius Jan Baanders
419,http://www.wikidata.org/entity/Q2202625,name,Frits Lemaire
420,http://www.wikidata.org/entity/Q2203633,name,Lambert Jaminé
421,http://www.wikidata.org/entity/Q2204655,name,Charles Estourgie
422,http://www.wikidata.org/entity/Q2208245,name,Cornelis Peters
423,http://www.wikidata.org/entity/Q2211536,name,August Zinsmeister
424,http://www.wikidata.org/entity/Q2222804,name,Frits Peutz
425,http://www.wikidata.org/entity/Q2225733,name,Joseph Crouwel
426,http://www.wikidata.org/entity/Q2227984,name,B.J.C. Claase
427,http://www.wikidata.org/entity/Q2231428,name,Herman Bakker
428,http://www.wikidata.org/entity/Q2236837,name,F.A. Ludewig
429,http://www.wikidata.org/entity/Q2371566,name,Jan Stroosma
430,http://www.wikidata.org/entity/Q2434783,name,Jan Jozua Barendsen
431,http://www.wikidata.org/entity/Q2462903,name,Theo van Haren Noman
432,http://www.wikidata.org/entity/Q2465260,name,Bertien van Manen
433,http://www.wikidata.org/entity/Q2485764,name,Petrus Drabbe
434,http://www.wikidata.org/entity/Q2492638,name,Ronald Naar
435,http://www.wikidata.org/entity/Q2497392,name,Huub Slabbers
436,http://www.wikidata.org/entity/Q2505704,name,Martien Coppens
437,http://www.wikidata.org/entity/Q2505887,name,M.H. Laddé
438,http://www.wikidata.org/entity/Q2508345,name,Fanny Schoonheyt
439,http://www.wikidata.org/entity/Q2509136,name,Wim van der Linden
440,http://www.wikidata.org/entity/Q2555785,name,Frans Bosen
441,http://www.wikidata.org/entity/Q2557203,name,Willem Bastiaan Tholen
442,http://www.wikidata.org/entity/Q2559532,name,Feike de Boer
443,http://www.wikidata.org/entity/Q2582558,name,Jan de Bie
444,http://www.wikidata.org/entity/Q2590936,name,Abe Kuipers
445,http://www.wikidata.org/entity/Q2597156,name,Bart de Kok
446,http://www.wikidata.org/entity/Q2606375,name,Co Westerik
447,http://www.wikidata.org/entity/Q2614892,name,Willem Witsen
448,http://www.wikidata.org/entity/Q2649403,name,Wim Oudshoorn
449,http://www.wikidata.org/entity/Q2664419,name,Charlotte van Pallandt
450,http://www.wikidata.org/entity/Q2669704,name,Louis van Gasteren
451,http://www.wikidata.org/entity/Q2674303,name,Jean Krans
452,http://www.wikidata.org/entity/Q2859461,name,Pieter Kooistra
453,http://www.wikidata.org/entity/Q2997664,name,Alfred van Sprang
454,http://www.wikidata.org/entity/Q16853677,name,Jacques Kuyper
455,http://www.wikidata.org/entity/Q16859711,name,Nicolas van Houy
456,http://www.wikidata.org/entity/Q18402858,name,Klaas Sierksma
457,http://www.wikidata.org/entity/Q18516490,name,David Coster
458,http://www.wikidata.org/entity/Q18516753,name,Nicolaes Jansz. Clock
459,http://www.wikidata.org/entity/Q19756226,name,Jo Koster
460,http://www.wikidata.org/entity/Q20031812,name,Anna van Westerstee
461,http://www.wikidata.org/entity/Q2436111,name,Ron Kroon
462,http://www.wikidata.org/entity/Q2437468,name,Pieter Johan Luijendijk
463,http://www.wikidata.org/entity/Q2447725,name,Carel Kral
464,http://www.wikidata.org/entity/Q2510550,name,Fedde Schurer
465,http://www.wikidata.org/entity/Q2512377,name,Marianne Dommisse
466,http://www.wikidata.org/entity/Q2513330,name,Joh. Prummel
467,http://www.wikidata.org/entity/Q2513526,name,Johannes van Maurik
468,http://www.wikidata.org/entity/Q2514768,name,Dirk Margadant
469,http://www.wikidata.org/entity/Q2517869,name,Marinus Antoine van Wadenoijen
470,http://www.wikidata.org/entity/Q2524768,name,Jacobus Augustinus van Straaten
471,http://www.wikidata.org/entity/Q2525290,name,Reindert Wepko van de Wint
472,http://www.wikidata.org/entity/Q2526242,name,Thomas Karsten
473,http://www.wikidata.org/entity/Q2529229,name,Wim Riemens
474,http://www.wikidata.org/entity/Q2540970,name,Frans Busselman
475,http://www.wikidata.org/entity/Q2543170,name,André van den Heuvel
476,http://www.wikidata.org/entity/Q2567845,name,Paul Huf
477,http://www.wikidata.org/entity/Q2570339,name,Pieter de Josselin de Jong
478,http://www.wikidata.org/entity/Q2575939,name,Lex van Rossen
479,http://www.wikidata.org/entity/Q2595408,name,Engelke Jan Boneschanscher
480,http://www.wikidata.org/entity/Q2639465,name,Hidde Petrus Nicolaas Halbertsma
481,http://www.wikidata.org/entity/Q2653392,name,Pieter Verhagen
482,http://www.wikidata.org/entity/Q2655668,name,Harry Elte
483,http://www.wikidata.org/entity/Q2656950,name,A. Jacot
484,http://www.wikidata.org/entity/Q2680107,name,John Henri uit den Bogaard
485,http://www.wikidata.org/entity/Q2694949,name,Anton Willem Nieuwenhuis
486,http://www.wikidata.org/entity/Q2796931,name,Joop van Tellingen
487,http://www.wikidata.org/entity/Q2805406,name,Emiel van Moerkerken
488,http://www.wikidata.org/entity/Q3139748,name,Frans Zwartjes
489,http://www.wikidata.org/entity/Q3361040,name,Jaap Kaas
490,http://www.wikidata.org/entity/Q18608136,name,Nicolaas Reyers
491,http://www.wikidata.org/entity/Q19574364,name,Adrianus van der Steur
492,http://www.wikidata.org/entity/Q20653210,name,Ger Gerrits
493,http://www.wikidata.org/entity/Q20737924,name,Hans de Jong
494,http://www.wikidata.org/entity/Q20901597,name,Johan Adrianus Gerard van der Steur
495,http://www.wikidata.org/entity/Q21479712,name,Onno Greiner
496,http://www.wikidata.org/entity/Q21550965,name,Jan Willem Mijnlieff
497,http://www.wikidata.org/entity/Q21553027,name,Jan de Meyer
498,http://www.wikidata.org/entity/Q21553401,name,Jan Rudolph Prent
499,http://www.wikidata.org/entity/Q21644763,name,Cornelis Johannes Basart
500,http://www.wikidata.org/entity/Q21855997,name,Hendrik Reus
501,http://www.wikidata.org/entity/Q23888797,name,Leo Pisa
502,http://www.wikidata.org/entity/Q24038626,name,Willem Johannes Dominicus van Dijck
503,http://www.wikidata.org/entity/Q1789924,name,Michiel Matthijsz Smids
504,http://www.wikidata.org/entity/Q1808288,name,Pieter Johannes Hamer
505,http://www.wikidata.org/entity/Q1819338,name,Johannes Martinus van Hardeveld
506,http://www.wikidata.org/entity/Q1819701,name,Albert Margry
507,http://www.wikidata.org/entity/Q1820234,name,Leo van der Laan
508,http://www.wikidata.org/entity/Q1824809,name,Guillaume la Croix
509,http://www.wikidata.org/entity/Q1869986,name,Antonius Cornelis Bolsius
510,http://www.wikidata.org/entity/Q1871910,name,Louis Paul Zocher
511,http://www.wikidata.org/entity/Q1877973,name,Tjeerd Kuipers
512,http://www.wikidata.org/entity/Q1889934,name,Johann Georg van Caspel
513,http://www.wikidata.org/entity/Q1908579,name,Mathias Soiron
514,http://www.wikidata.org/entity/Q1910476,name,Matheius Soiron
515,http://www.wikidata.org/entity/Q1911486,name,Dirck de Bray
516,http://www.wikidata.org/entity/Q1916881,name,Johannes Izak Planjer
517,http://www.wikidata.org/entity/Q1932943,name,Cornelis Blaauw
518,http://www.wikidata.org/entity/Q1951369,name,Abraham Nicolaas Godefroy
519,http://www.wikidata.org/entity/Q1954150,name,Gunnar Daan
520,http://www.wikidata.org/entity/Q1982522,name,Gerard Snelder
521,http://www.wikidata.org/entity/Q1983618,name,Theodor Sanders
522,http://www.wikidata.org/entity/Q1989387,name,Justus Vingboons
523,http://www.wikidata.org/entity/Q2008745,name,Auke Komter
524,http://www.wikidata.org/entity/Q2011368,name,Albert Breunissen Troost
525,http://www.wikidata.org/entity/Q2013365,name,Bert Brouwer
526,http://www.wikidata.org/entity/Q2017476,name,Lau Peters
527,http://www.wikidata.org/entity/Q2018688,name,Jan Snellebrand
528,http://www.wikidata.org/entity/Q2018911,name,Jan Leliman
529,http://www.wikidata.org/entity/Q2050971,name,Elias Bouman
530,http://www.wikidata.org/entity/Q2051725,name,Jan Jacob Weve
531,http://www.wikidata.org/entity/Q2061088,name,Jan Hemelrijk
532,http://www.wikidata.org/entity/Q2062116,name,Wim Mager
533,http://www.wikidata.org/entity/Q2073063,name,Jac. van den Bosch
534,http://www.wikidata.org/entity/Q2073991,name,Isaac Gosschalk
535,http://www.wikidata.org/entity/Q2080011,name,Cornelis Vermeijs
536,http://www.wikidata.org/entity/Q2080897,name,Stan Storimans
537,http://www.wikidata.org/entity/Q2083286,name,Aart Klein
538,http://www.wikidata.org/entity/Q2084349,name,Kees Ivens
539,http://www.wikidata.org/entity/Q2087139,name,Gerarda Rueter
540,http://www.wikidata.org/entity/Q2100921,name,Jan Loman
541,http://www.wikidata.org/entity/Q2108911,name,Dolf van Gendt
542,http://www.wikidata.org/entity/Q2111900,name,Albert Jan Feberwee
543,http://www.wikidata.org/entity/Q2112533,name,Eugène Brands
544,http://www.wikidata.org/entity/Q2115194,name,Koen Limperg
545,http://www.wikidata.org/entity/Q2170979,name,Auke Bruinsma
546,http://www.wikidata.org/entity/Q2214653,name,Jan de Kok
547,http://www.wikidata.org/entity/Q2217197,name,Jan Springer
548,http://www.wikidata.org/entity/Q2217426,name,Jonas Ingenohl
549,http://www.wikidata.org/entity/Q2219125,name,Wolter te Riele
550,http://www.wikidata.org/entity/Q2228384,name,Jordanus Roodenburgh
551,http://www.wikidata.org/entity/Q2244591,name,Willem Koekkoek
552,http://www.wikidata.org/entity/Q2246228,name,Jacob van den Ban
553,http://www.wikidata.org/entity/Q2251148,name,Petrus Herman Scheltema
554,http://www.wikidata.org/entity/Q2253937,name,Pit van Loo
555,http://www.wikidata.org/entity/Q2277902,name,Anthonie Oudijk
556,http://www.wikidata.org/entity/Q2279600,name,Jacob Frederik Klinkhamer
557,http://www.wikidata.org/entity/Q2285605,name,Cees Rienks de Boer
558,http://www.wikidata.org/entity/Q2293604,name,Karel Sijmons
559,http://www.wikidata.org/entity/Q2294319,name,Theo Molkenboer
560,http://www.wikidata.org/entity/Q2300202,name,Manuel van Loggem
561,http://www.wikidata.org/entity/Q2300427,name,Arnoldus van Veggel
562,http://www.wikidata.org/entity/Q2302636,name,Sophia Goudstikker
563,http://www.wikidata.org/entity/Q2303308,name,A.J. Sanders
564,http://www.wikidata.org/entity/Q2303605,name,Cor van Weele
565,http://www.wikidata.org/entity/Q2310968,name,Nicolaas Molenaar jr.
566,http://www.wikidata.org/entity/Q2320936,name,Nicolaas Molenaar
567,http://www.wikidata.org/entity/Q2324848,name,Gerhardus Knuttel
568,http://www.wikidata.org/entity/Q2326447,name,Gerrit Versteeg
569,http://www.wikidata.org/entity/Q2344624,name,Arthur Staal
570,http://www.wikidata.org/entity/Q2347515,name,Herman van der Kloot Meijburg
571,http://www.wikidata.org/entity/Q2352216,name,Cornelis Jacobus Brill
572,http://www.wikidata.org/entity/Q2354332,name,Johan Franciscus Scheepers
573,http://www.wikidata.org/entity/Q2358032,name,Alaert du Hamel
574,http://www.wikidata.org/entity/Q2359508,name,Kees de Bever
575,http://www.wikidata.org/entity/Q2363980,name,Nicolaas Petrus de Koo
576,http://www.wikidata.org/entity/Q2375384,name,Jules Kayser
577,http://www.wikidata.org/entity/Q2376348,name,Albert Hendrik van Rood
578,http://www.wikidata.org/entity/Q2381464,name,Thomas Romein
579,http://www.wikidata.org/entity/Q2387934,name,Christianus Petrus Wilhelmus Dessing
580,http://www.wikidata.org/entity/Q2400506,name,Dirk Brouwer
581,http://www.wikidata.org/entity/Q2400932,name,Henk van Steenis
582,http://www.wikidata.org/entity/Q2411618,name,Jan Gratama
583,http://www.wikidata.org/entity/Q2413051,name,Bernardus Joannes Koldewey
584,http://www.wikidata.org/entity/Q2433205,name,Jan Frederik Staal
585,http://www.wikidata.org/entity/Q2706012,name,Jos Tonnaer
586,http://www.wikidata.org/entity/Q2715240,name,Willem Albert Scholten
587,http://www.wikidata.org/entity/Q2716434,name,Wim Knuttel
588,http://www.wikidata.org/entity/Q2720465,name,Jos Deltrap
589,http://www.wikidata.org/entity/Q2737697,name,Jan Leupen
590,http://www.wikidata.org/entity/Q2742817,name,Dick Greiner
591,http://www.wikidata.org/entity/Q2745552,name,Jop van Epen
592,http://www.wikidata.org/entity/Q2747033,name,T.P. Wilschut
593,http://www.wikidata.org/entity/Q2750834,name,Saco Rienk DeBoer
594,http://www.wikidata.org/entity/Q2763886,name,Sanne Sannes
595,http://www.wikidata.org/entity/Q2775749,name,Willem de Famars Testas
596,http://www.wikidata.org/entity/Q2778600,name,Otto van Tussenbroek
597,http://www.wikidata.org/entity/Q2785844,name,Bonne Kazemier
598,http://www.wikidata.org/entity/Q2787699,name,Herman Jan van den Brink
599,http://www.wikidata.org/entity/Q2795327,name,Hendrik Vorstermans
600,http://www.wikidata.org/entity/Q2797035,name,Henri Seelen
601,http://www.wikidata.org/entity/Q2855465,name,A.Th. van Elmpt
602,http://www.wikidata.org/entity/Q2955396,name,Charles Karsten
603,http://www.wikidata.org/entity/Q3050980,name,Jacobus van Gils
604,http://www.wikidata.org/entity/Q3117818,name,Johannes Godfried van Beusekom
605,http://www.wikidata.org/entity/Q3148595,name,Jean van Groenendael
606,http://www.wikidata.org/entity/Q3153936,name,Willem Kromhout
607,http://www.wikidata.org/entity/Q3161800,name,Jan Van Asperen
608,http://www.wikidata.org/entity/Q3164304,name,Gerrit Beltman
609,http://www.wikidata.org/entity/Q3388019,name,Pieter Nicolaas van Kampen
610,http://www.wikidata.org/entity/Q3505599,name,Johannes Frederik Hulk
611,http://www.wikidata.org/entity/Q21228265,name,Estella den Boer
612,http://www.wikidata.org/entity/Q21978379,name,Wim van Woerkom
613,http://www.wikidata.org/entity/Q21993343,name,Dirk Verstraten
614,http://www.wikidata.org/entity/Q24067663,name,Simon Posthuma
615,http://www.wikidata.org/entity/Q24073721,name,Geert Grauss
616,http://www.wikidata.org/entity/Q27830475,name,Henk Asperslagh
617,http://www.wikidata.org/entity/Q27927771,name,Frits Geuer
618,http://www.wikidata.org/entity/Q28849198,name,Susanna Cornelia Henriette de Vries
619,http://www.wikidata.org/entity/Q28934566,name,Meine Huisenga
620,http://www.wikidata.org/entity/Q29552420,name,Jan Groenestein
621,http://www.wikidata.org/entity/Q29553648,name,Nel Verschuuren
622,http://www.wikidata.org/entity/Q29559450,name,Peter Ruting
623,http://www.wikidata.org/entity/Q29560050,name,Piet Franz
624,http://www.wikidata.org/entity/Q29574836,name,Bert Brante
625,http://www.wikidata.org/entity/Q29574872,name,Hendrik Teunissen van Manen
626,http://www.wikidata.org/entity/Q29575290,name,Will van Sambeek
627,http://www.wikidata.org/entity/Q41026476,name,Willem Karel Rees
628,http://www.wikidata.org/entity/Q41262025,name,Jacoba Bosscha
629,http://www.wikidata.org/entity/Q41320839,name,Johannes Retel
630,http://www.wikidata.org/entity/Q41325912,name,Jean Paul Vroom
631,http://www.wikidata.org/entity/Q41327706,name,Agnes van den Brandeler
632,http://www.wikidata.org/entity/Q41328923,name,Ru van Rossem
633,http://www.wikidata.org/entity/Q53679393,name,Frans van der Burgt
634,http://www.wikidata.org/entity/Q54504535,name,Chris Wegerif
635,http://www.wikidata.org/entity/Q1826109,name,Allert Warners
636,http://www.wikidata.org/entity/Q1832427,name,Theo Bosch
637,http://www.wikidata.org/entity/Q1834274,name,Nicolaas Kamperdijk
638,http://www.wikidata.org/entity/Q1965917,name,Mart van Schijndel
639,http://www.wikidata.org/entity/Q1973542,name,Meindert Gerben Eelkema
640,http://www.wikidata.org/entity/Q1974426,name,Johan Mutters
641,http://www.wikidata.org/entity/Q1977144,name,Gerard Holt
642,http://www.wikidata.org/entity/Q1979343,name,Berend Tobia Boeyinga
643,http://www.wikidata.org/entity/Q1990875,name,Hindrik Hoekzema
644,http://www.wikidata.org/entity/Q1995281,name,Peter Bekkers
645,http://www.wikidata.org/entity/Q2001666,name,Joseph Franssen
646,http://www.wikidata.org/entity/Q2063078,name,Adriaan Willem Weissman
647,http://www.wikidata.org/entity/Q2063804,name,Sytze Wierda
648,http://www.wikidata.org/entity/Q2066238,name,Lucas Christiaan Dumont
649,http://www.wikidata.org/entity/Q2066496,name,Tjeerd Venstra
650,http://www.wikidata.org/entity/Q2082569,name,Willem Bogtman
651,http://www.wikidata.org/entity/Q2086513,name,Philip de Chiese
652,http://www.wikidata.org/entity/Q2086606,name,Philipp Brandin
653,http://www.wikidata.org/entity/Q2086704,name,Willem Danielsz van Tetrode
654,http://www.wikidata.org/entity/Q2093785,name,Johannus Frederikus Adrianus Göbel
655,http://www.wikidata.org/entity/Q2098851,name,Jan Neisingh
656,http://www.wikidata.org/entity/Q2105052,name,Flip Hamers
657,http://www.wikidata.org/entity/Q2107333,name,Gerardus Buskens
658,http://www.wikidata.org/entity/Q2125603,name,Jos Klijnen
659,http://www.wikidata.org/entity/Q2126236,name,Hermanus Kroes
660,http://www.wikidata.org/entity/Q2131942,name,Herman Hendrik Baanders
661,http://www.wikidata.org/entity/Q2136223,name,Frits van Gendt
662,http://www.wikidata.org/entity/Q2136479,name,Gerlof Salm
663,http://www.wikidata.org/entity/Q2147797,name,Johan Metzelaar
664,http://www.wikidata.org/entity/Q2148347,name,Cor Vrendenberg
665,http://www.wikidata.org/entity/Q2255113,name,Klaas Prummel
666,http://www.wikidata.org/entity/Q2258655,name,Jo van den Broek
667,http://www.wikidata.org/entity/Q2265026,name,Piet van Genk
668,http://www.wikidata.org/entity/Q2270835,name,Wim Quist
669,http://www.wikidata.org/entity/Q2396998,name,Jos Margry
670,http://www.wikidata.org/entity/Q2399468,name,Co Brandes
671,http://www.wikidata.org/entity/Q2415490,name,Taeke Boonstra
672,http://www.wikidata.org/entity/Q2416848,name,Hendrik Ovink
673,http://www.wikidata.org/entity/Q2417607,name,Evert Margry
674,http://www.wikidata.org/entity/Q2429368,name,Bernard Buurman
675,http://www.wikidata.org/entity/Q2429404,name,Temme Reitsema
676,http://www.wikidata.org/entity/Q2435807,name,Cor Roffelsen
677,http://www.wikidata.org/entity/Q2435945,name,Dirk Wouda
678,http://www.wikidata.org/entity/Q2442360,name,Gerrit Jan Vos
679,http://www.wikidata.org/entity/Q2445172,name,Jan Hoogstad
680,http://www.wikidata.org/entity/Q2448752,name,Philips Vingboons
681,http://www.wikidata.org/entity/Q2460204,name,Herman van Wissen
682,http://www.wikidata.org/entity/Q2460434,name,Henk Wouda
683,http://www.wikidata.org/entity/Q2462938,name,Balthazar Gerbier
684,http://www.wikidata.org/entity/Q2464652,name,Cornelis Outshoorn
685,http://www.wikidata.org/entity/Q2465853,name,Willem van der Heide
